hyphothesis,label,premise
932,"이 메시지는 2023년 11월 30일까지 유효하며, 준법감시인 심의필 제2022-광고-09113호(2022.12.16)/CC브랜드221220-0163에 따라 제공되지 않습니다.",contradiction,"이 메시지는 2023년 11월 30일까지 유효하며, 준법감시인 심의필 제2022-광고-09113호(2022.12.16)/CC브랜드221220-0163에 따라 제공됩니다."
933,이벤트 페이지에서 룰렛을 돌리면 도미노피자 포테이토M+콜라 1.25L 모바일쿠폰 2매 또는 200포인트를 받을 수 있습니다.,entailment,이벤트 페이지에서 룰렛을 돌리면 도미노피자 포테이토M+콜라 1.25L 모바일쿠폰 1매 또는 100포인트를 받을 수 있습니다.
934,이벤트 페이지에서 룰렛을 돌리면 피자와 관련 없는 상품을 받을 수 있습니다.,neutral,이벤트 페이지에서 룰렛을 돌리면 도미노피자 포테이토M+콜라 1.25L 모바일쿠폰 1매 또는 100포인트를 받을 수 있습니다.
935,이벤트 페이지에서 룰렛을 돌리면 도미노피자 포테이토M+콜라 1.25L 모바일쿠폰 1매 또는 100포인트를 받을 수 없습니다.,contradiction,이벤트 페이지에서 룰렛을 돌리면 도미노피자 포테이토M+콜라 1.25L 모바일쿠폰 1매 또는 100포인트를 받을 수 있습니다.
936,이벤트는 2023년 6월 30일까지만 진행되니 서둘러 참여해주세요.,entailment,이벤트는 2023년 6월 23일까지만 진행되니 서둘러 참여해주세요.
937,이벤트는 2023년 7월 1일까지만 진행되니 서둘러 참여해주세요.,neutral,이벤트는 2023년 6월 23일까지만 진행되니 서둘러 참여해주세요.
938,이벤트는 2023년 6월 20일까지만 진행되니 서둘러 참여해주세요.,contradiction,이벤트는 2023년 6월 23일까지만 진행되니 서둘러 참여해주세요.
939,경품은 2023년 7월 1일부터 지급됩니다.,contradiction,경품은 2023년 6월 30일까지 순차적으로 지급됩니다.
940,경품은 2023년 6월 30일 이후에 지급됩니다.,entailment,경품은 2023년 6월 30일까지 순차적으로 지급됩니다.
941,경품은 2023년 6월 30일까지 지급되지 않습니다.,neutral,경품은 2023년 6월 30일까지 순차적으로 지급됩니다.
942,"이벤트 참여는 [Service] App의 이벤트 페이지에서만 가능하며, 기회는 1인당 1회입니다.",entailment,"이벤트 참여는 [Service] App의 이벤트 페이지에서 가능하며, 기회는 1인당 1회입니다."
943,"이벤트 참여는 [Service] App의 메인 페이지에서 가능하며, 기회는 1인당 1회입니다.",neutral,"이벤트 참여는 [Service] App의 이벤트 페이지에서 가능하며, 기회는 1인당 1회입니다."
944,"이벤트 참여는 [Service] App의 이벤트 페이지에서 가능하며, 기회는 1인당 2회입니다.",contradiction,"이벤트 참여는 [Service] App의 이벤트 페이지에서 가능하며, 기회는 1인당 1회입니다."
945,경품 발송을 위해 휴대전화번호를 확인해야 합니다.,entailment,등록된 휴대전화번호로 경품이 발송되니 고객정보를 확인해주세요.
946,고객정보를 확인하지 않아도 경품이 발송됩니다.,neutral,등록된 휴대전화번호로 경품이 발송되니 고객정보를 확인해주세요.
947,경품 발송을 위해 이메일 주소를 확인해야 합니다.,contradiction,등록된 휴대전화번호로 경품이 발송되니 고객정보를 확인해주세요.
948,링크 접속이 지연될 경우 기종에 따라 고객센터로 문의해야 합니다.,entailment,휴대전화 기종에 따라 링크 접속이 지연될 경우 고객센터로 문의해주세요.
949,링크 접속이 지연될 경우 기종에 따라 고객센터로 문의하지 않아도 됩니다.,neutral,휴대전화 기종에 따라 링크 접속이 지연될 경우 고객센터로 문의해주세요.
950,링크 접속이 지연될 경우 기종에 따라 고객센터로 문의하면 안됩니다.,contradiction,휴대전화 기종에 따라 링크 접속이 지연될 경우 고객센터로 문의해주세요.
951,은행의 사정에 따라 이벤트 일정이 변경되었습니다.,entailment,이벤트는 은행의 사정에 따라 변경 또는 중단될 수 있습니다.
952,은행의 사정에 관계없이 이벤트는 계속 진행됩니다.,neutral,이벤트는 은행의 사정에 따라 변경 또는 중단될 수 있습니다.
953,은행의 사정에 따라 이벤트는 중단되었습니다.,contradiction,이벤트는 은행의 사정에 따라 변경 또는 중단될 수 있습니다.
954,KB은행에서는 KB라이브 시청을 통해 다양한 상품을 얻을 수 있는 기회를 제공하고 있습니다.,entailment,KB은행에서는 KB라이브 시청을 통해 다양한 이벤트에 참여할 수 있는 기회를 제공하고 있습니다.
955,KB은행에서는 KB라이브 시청을 통해 다양한 이벤트에 참여할 수 없는 기회를 제공하고 있습니다.,neutral,KB은행에서는 KB라이브 시청을 통해 다양한 이벤트에 참여할 수 있는 기회를 제공하고 있습니다.
956,KB은행에서는 KB라이브 시청을 통해 다양한 이벤트에 참여할 수 있는 기회를 제공하지 않고 있습니다.,contradiction,KB은행에서는 KB라이브 시청을 통해 다양한 이벤트에 참여할 수 있는 기회를 제공하고 있습니다.
957,"6월 22일에 예정된 라이브방송을 시청하면 피자, 치킨, 커피, 아이스크림 외에도 다른 상품을 받을 수 있습니다.",entailment,"6월 22일에 예정된 라이브방송을 시청하면 피자, 치킨, 커피, 아이스크림 등 다양한 상품을 받을 수 있습니다."
958,6월 22일에 예정된 라이브방송을 시청하면 상품을 받을 수 없습니다.,neutral,"6월 22일에 예정된 라이브방송을 시청하면 피자, 치킨, 커피, 아이스크림 등 다양한 상품을 받을 수 있습니다."
959,"6월 22일에 예정된 라이브방송을 시청하면 피자, 치킨, 커피, 아이스크림 외에는 다른 상품을 받을 수 없습니다.",contradiction,"6월 22일에 예정된 라이브방송을 시청하면 피자, 치킨, 커피, 아이스크림 등 다양한 상품을 받을 수 있습니다."
960,KB라이브를 시청하지 않고 이벤트 응모를 할 수 있습니다.,contradiction,이벤트에 참여하려면 KB라이브를 시청한 후 이벤트 응모를 해야합니다.
961,이벤트에 참여하려면 KB라이브를 시청한 후 응모하지 않아도 됩니다.,neutral,이벤트에 참여하려면 KB라이브를 시청한 후 이벤트 응모를 해야합니다.
962,"KB라이브를 시청한 후 이벤트 응모를 해야하는데, 다른 방법으로도 응모할 수 있습니다.",entailment,이벤트에 참여하려면 KB라이브를 시청한 후 이벤트 응모를 해야합니다.
963,이벤트에는 경품이 제공되지 않습니다.,contradiction,"이벤트는 실시간 추첨 이벤트, 댓글 소통 이벤트, KB라이브 5분 이상 시청 이벤트로 구성되어 있으며, 각 이벤트에는 경품이 제공됩니다."
964,이벤트에는 경품이 제공되지만 실시간 추첨 이벤트는 아닙니다.,neutral,"이벤트는 실시간 추첨 이벤트, 댓글 소통 이벤트, KB라이브 5분 이상 시청 이벤트로 구성되어 있으며, 각 이벤트에는 경품이 제공됩니다."
965,"이벤트에는 경품이 제공되며, 댓글 소통 이벤트도 있습니다.",entailment,"이벤트는 실시간 추첨 이벤트, 댓글 소통 이벤트, KB라이브 5분 이상 시청 이벤트로 구성되어 있으며, 각 이벤트에는 경품이 제공됩니다."
966,경품은 2023년 6월 30일 이후에 발송됩니다.,entailment,당첨자 발표 및 경품 발송은 2023년 6월 30일까지 이루어집니다.
967,당첨자 발표는 2023년 6월 30일 이전에 이루어집니다.,contradiction,당첨자 발표 및 경품 발송은 2023년 6월 30일까지 이루어집니다.
968,2023년 6월 30일에는 경품 발송이 이루어지지 않습니다.,neutral,당첨자 발표 및 경품 발송은 2023년 6월 30일까지 이루어집니다.
969,"이벤트 응모는 1인당 1회만 가능하며, 중복 당첨은 가능합니다.",contradiction,"이벤트 응모는 1인당 1회만 가능하며, 중복 당첨은 불가능합니다."
970,"이벤트 응모는 1인당 2회만 가능하며, 중복 당첨은 불가능합니다.",contradiction,"이벤트 응모는 1인당 1회만 가능하며, 중복 당첨은 불가능합니다."
971,"이벤트 응모는 1인당 1회만 가능하며, 중복 당첨은 가능하지 않습니다.",entailment,"이벤트 응모는 1인당 1회만 가능하며, 중복 당첨은 불가능합니다."
972,KB은행 고객센터에 문의하면 이벤트에 대한 자세한 내용을 알 수 있습니다.,entailment,이벤트에 대한 자세한 내용은 KB은행 고객센터로 문의하시기 바랍니다.
973,이벤트에 대한 자세한 내용은 KB은행 홈페이지에서 확인하실 수 있습니다.,neutral,이벤트에 대한 자세한 내용은 KB은행 고객센터로 문의하시기 바랍니다.
974,이벤트에 대한 자세한 내용은 다른 은행 고객센터로 문의하시기 바랍니다.,contradiction,이벤트에 대한 자세한 내용은 KB은행 고객센터로 문의하시기 바랍니다.
975,은행에서는 현재 진행 중인 대출 상품에 대해 안내해드립니다.,entailment,은행에서는 현재 진행 중인 이벤트에 대해 알려드립니다.
976,은행에서는 현재 진행 중인 이벤트에 대해 아무런 정보를 알려주지 않습니다.,neutral,은행에서는 현재 진행 중인 이벤트에 대해 알려드립니다.
977,은행에서는 현재 진행 중인 이벤트가 없습니다.,contradiction,은행에서는 현재 진행 중인 이벤트에 대해 알려드립니다.
978,이벤트는 2023년 4월 13일부터 4월 19일까지 진행됩니다.,entailment,"이벤트는 2023년 4월 13일부터 4월 19일까지 진행되며, 참여 방법은 간단합니다."
979,이벤트는 2023년 4월 20일부터 4월 26일까지 진행됩니다.,neutral,"이벤트는 2023년 4월 13일부터 4월 19일까지 진행되며, 참여 방법은 간단합니다."
980,이벤트는 2023년 4월 13일부터 4월 19일까지 진행되지 않습니다.,contradiction,"이벤트는 2023년 4월 13일부터 4월 19일까지 진행되며, 참여 방법은 간단합니다."
981,이벤트 페이지에서 미션을 확인한 후 경품 응모가 가능합니다.,entailment,이벤트 페이지에서 미션을 확인한 후 미션을 완료하면 경품 응모가 가능합니다.
982,이벤트 페이지에서 미션을 확인하지 않아도 경품 응모가 가능합니다.,neutral,이벤트 페이지에서 미션을 확인한 후 미션을 완료하면 경품 응모가 가능합니다.
983,이벤트 페이지에서 미션을 확인한 후 경품 응모가 불가능합니다.,contradiction,이벤트 페이지에서 미션을 확인한 후 미션을 완료하면 경품 응모가 가능합니다.
984,"미션은 [Service] 등록, [Service] 알림 동의, [Service] 입출금 알림 동의를 해야합니다.",entailment,"미션은 [Service] 등록, [Service] 알림 동의, [Service] 입출금 알림 동의입니다."
985,"미션은 [Service] 등록, [Service] 알림 동의, [Service] 입출금 알림 동의를 하지 않아도 됩니다.",neutral,"미션은 [Service] 등록, [Service] 알림 동의, [Service] 입출금 알림 동의입니다."
986,"미션은 [Service] 등록, [Service] 알림 동의, [Service] 입출금 알림 동의를 해서는 안됩니다.",contradiction,"미션은 [Service] 등록, [Service] 알림 동의, [Service] 입출금 알림 동의입니다."
987,추첨을 통해 경품이 지급됩니다.,entailment,"경품은 추첨을 통해 지급되며, 1등에는 다이슨 공기청정기, 2등에는 배스킨라빈스 더블레귤러 아이스크림, 3등에는 CU 모바일 금액권 1천원권이 준비되어 있습니다."
988,"경품 추첨은 다이슨 공기청정기, 배스킨라빈스 아이스크림, CU 모바일 금액권 1천원권으로 이루어집니다.",neutral,"경품은 추첨을 통해 지급되며, 1등에는 다이슨 공기청정기, 2등에는 배스킨라빈스 더블레귤러 아이스크림, 3등에는 CU 모바일 금액권 1천원권이 준비되어 있습니다."
989,"1등에는 다이슨 공기청정기, 2등에는 배스킨라빈스 아이스크림, 3등에는 CU 모바일 금액권 1천원권이 아닌 다른 상품이 준비되어 있습니다.",contradiction,"경품은 추첨을 통해 지급되며, 1등에는 다이슨 공기청정기, 2등에는 배스킨라빈스 더블레귤러 아이스크림, 3등에는 CU 모바일 금액권 1천원권이 준비되어 있습니다."
990,당첨자 발표는 2023년 4월 21일에 이루어질 예정입니다.,entailment,"당첨자 발표는 2023년 4월 21일에 이루어지며, 모바일 쿠폰은 4월 28일까지, 실물 경품은 5월 19일까지 지급될 예정입니다."
991,당첨자 발표는 2023년 4월 21일에 이루어지지 않을 예정입니다.,contradiction,"당첨자 발표는 2023년 4월 21일에 이루어지며, 모바일 쿠폰은 4월 28일까지, 실물 경품은 5월 19일까지 지급될 예정입니다."
